name,city,state,url,website,buy_link,phone,email,type,notes,source,source_url,prices
Carolina American Knits,Lumberton,NC,https://textileconnect.com/directory/carolina-american-knits/,https://textileconnect.com/directory/carolina-american-knits/,https://textileconnect.com/directory/carolina-american-knits/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
"Carolina American Knits, Inc.",Lumberton,NC,https://textileconnect.com/directory/carolina-american-knits-inc/,https://textileconnect.com/directory/carolina-american-knits-inc/,https://textileconnect.com/directory/carolina-american-knits-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Apparel Group Inc,Wadesboro,NC,https://textileconnect.com/directory/carolina-apparel-group-inc/,https://textileconnect.com/directory/carolina-apparel-group-inc/,https://textileconnect.com/directory/carolina-apparel-group-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Awning Inc,Fountain Inn,SC,https://textileconnect.com/directory/carolina-awning-inc/,https://textileconnect.com/directory/carolina-awning-inc/,https://textileconnect.com/directory/carolina-awning-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Belting Co,Taylors,SC,https://textileconnect.com/directory/carolina-belting-co/,https://textileconnect.com/directory/carolina-belting-co/,https://textileconnect.com/directory/carolina-belting-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Brace Manufacturers,Charlotte,NC,https://textileconnect.com/directory/carolina-brace-manufacturers/,https://textileconnect.com/directory/carolina-brace-manufacturers/,https://textileconnect.com/directory/carolina-brace-manufacturers/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Brush Co,Gastonia,NC,https://textileconnect.com/directory/carolina-brush-co/,https://textileconnect.com/directory/carolina-brush-co/,https://textileconnect.com/directory/carolina-brush-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Coated Glove Co,Catawba,NC,https://textileconnect.com/directory/carolina-coated-glove-co/,https://textileconnect.com/directory/carolina-coated-glove-co/,https://textileconnect.com/directory/carolina-coated-glove-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Color & Chemical Co,Charlotte,NC,https://textileconnect.com/directory/carolina-color-chemical-co/,https://textileconnect.com/directory/carolina-color-chemical-co/,https://textileconnect.com/directory/carolina-color-chemical-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Color Corp,Salisbury,NC,https://textileconnect.com/directory/carolina-color-corp/,https://textileconnect.com/directory/carolina-color-corp/,https://textileconnect.com/directory/carolina-color-corp/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Composites (dba: Pioneer Boats),Walterboro,SC,https://textileconnect.com/directory/carolina-composites-dba-pioneer-boats/,https://textileconnect.com/directory/carolina-composites-dba-pioneer-boats/,https://textileconnect.com/directory/carolina-composites-dba-pioneer-boats/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Cook Industries Inc,Graham,NC,https://textileconnect.com/directory/carolina-cook-industries-inc/,https://textileconnect.com/directory/carolina-cook-industries-inc/,https://textileconnect.com/directory/carolina-cook-industries-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Cotton Classing Agcy,Gastonia,NC,https://textileconnect.com/directory/carolina-cotton-classing-agcy/,https://textileconnect.com/directory/carolina-cotton-classing-agcy/,https://textileconnect.com/directory/carolina-cotton-classing-agcy/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Cottonseed Co,Kinston,NC,https://textileconnect.com/directory/carolina-cottonseed-co/,https://textileconnect.com/directory/carolina-cottonseed-co/,https://textileconnect.com/directory/carolina-cottonseed-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Cotton Works Inc,Gaffney,SC,https://textileconnect.com/directory/carolina-cotton-works-inc/,https://textileconnect.com/directory/carolina-cotton-works-inc/,https://textileconnect.com/directory/carolina-cotton-works-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Covertech,North Augusta,SC,https://textileconnect.com/directory/carolina-covertech/,https://textileconnect.com/directory/carolina-covertech/,https://textileconnect.com/directory/carolina-covertech/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Cushion’s,Summerville,SC,https://textileconnect.com/directory/carolina-cushions/,https://textileconnect.com/directory/carolina-cushions/,https://textileconnect.com/directory/carolina-cushions/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Custom,Spartanburg,SC,https://textileconnect.com/directory/carolina-custom/,https://textileconnect.com/directory/carolina-custom/,https://textileconnect.com/directory/carolina-custom/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
"Carolina Cut ‘n Sew, LLC",Mt Gilead,NC,https://textileconnect.com/directory/carolina-cut-n-sew-llc/,https://textileconnect.com/directory/carolina-cut-n-sew-llc/,https://textileconnect.com/directory/carolina-cut-n-sew-llc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Designer Show Room,Charlotte,NC,https://textileconnect.com/directory/carolina-designer-show-room/,https://textileconnect.com/directory/carolina-designer-show-room/,https://textileconnect.com/directory/carolina-designer-show-room/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Dielectrics Inc,Lexington,SC,https://textileconnect.com/directory/carolina-dielectrics-inc/,https://textileconnect.com/directory/carolina-dielectrics-inc/,https://textileconnect.com/directory/carolina-dielectrics-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Dyeing & Finishing,Burlington,NC,https://textileconnect.com/directory/carolina-dyeing-finishing/,https://textileconnect.com/directory/carolina-dyeing-finishing/,https://textileconnect.com/directory/carolina-dyeing-finishing/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Dye Works,Ware Shoals,SC,https://textileconnect.com/directory/carolina-dye-works/,https://textileconnect.com/directory/carolina-dye-works/,https://textileconnect.com/directory/carolina-dye-works/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Emblem & Embroidery Co,Campobello,SC,https://textileconnect.com/directory/carolina-emblem-embroidery-co/,https://textileconnect.com/directory/carolina-emblem-embroidery-co/,https://textileconnect.com/directory/carolina-emblem-embroidery-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Embroidery Works,Charlotte,NC,https://textileconnect.com/directory/carolina-embroidery-works/,https://textileconnect.com/directory/carolina-embroidery-works/,https://textileconnect.com/directory/carolina-embroidery-works/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Finishing Inc,Matthews,NC,https://textileconnect.com/directory/carolina-finishing-inc/,https://textileconnect.com/directory/carolina-finishing-inc/,https://textileconnect.com/directory/carolina-finishing-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Flag & Banner,Charleston,SC,https://textileconnect.com/directory/carolina-flag-banner/,https://textileconnect.com/directory/carolina-flag-banner/,https://textileconnect.com/directory/carolina-flag-banner/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Flag & Flagpole Co,Hendersonville,NC,https://textileconnect.com/directory/carolina-flag-flagpole-co/,https://textileconnect.com/directory/carolina-flag-flagpole-co/,https://textileconnect.com/directory/carolina-flag-flagpole-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Flooring Distributors,Columbia,SC,https://textileconnect.com/directory/carolina-flooring-distributors/,https://textileconnect.com/directory/carolina-flooring-distributors/,https://textileconnect.com/directory/carolina-flooring-distributors/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Glove Co – Catawba,Catawba,NC,https://textileconnect.com/directory/carolina-glove-co-catawba/,https://textileconnect.com/directory/carolina-glove-co-catawba/,https://textileconnect.com/directory/carolina-glove-co-catawba/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Glove Co – Conover,Conover,NC,https://textileconnect.com/directory/carolina-glove-co-conover/,https://textileconnect.com/directory/carolina-glove-co-conover/,https://textileconnect.com/directory/carolina-glove-co-conover/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Glove Co – Taylorsville,Taylorsville,NC,https://textileconnect.com/directory/carolina-glove-co-taylorsville/,https://textileconnect.com/directory/carolina-glove-co-taylorsville/,https://textileconnect.com/directory/carolina-glove-co-taylorsville/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Glove Co – Wilkesboro,Wilkesboro,NC,https://textileconnect.com/directory/carolina-glove-co-wilkesboro/,https://textileconnect.com/directory/carolina-glove-co-wilkesboro/,https://textileconnect.com/directory/carolina-glove-co-wilkesboro/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Hosiery Mill Inc,Burlington,NC,https://textileconnect.com/directory/carolina-hosiery-mill-inc/,https://textileconnect.com/directory/carolina-hosiery-mill-inc/,https://textileconnect.com/directory/carolina-hosiery-mill-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Imagery,Shallotte,NC,https://textileconnect.com/directory/carolina-imagery/,https://textileconnect.com/directory/carolina-imagery/,https://textileconnect.com/directory/carolina-imagery/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Carolina Loom Reed Co,Greensboro,NC,https://textileconnect.com/directory/carolina-loom-reed-co/,https://textileconnect.com/directory/carolina-loom-reed-co/,https://textileconnect.com/directory/carolina-loom-reed-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
